setid,"Temperature, K","Pressure, kPa",Mole fraction of water,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sDEqS,343.09,2500,0.3958,1035.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,5000,0.3958,1036,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,10000,0.3958,1036.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,15000,0.3958,1036.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,20000,0.3958,1036.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,25000,0.3958,1037.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.09,25000,0.6002,1045.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.1,10000,0.6002,1039.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.1,20000,0.6002,1043.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.11,15000,0.6002,1041.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,100,0,1027.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,500,0,1027.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,1000,0,1027.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,2500,0,1028.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,5000,0,1029.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,10000,0,1031.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,15000,0,1033.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,20000,0,1036.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,343.26,25000,0,1038.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.82,5000,0.7992,1030.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.83,2500,0.7992,1029.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.84,500,0.7992,1028.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.84,1000,0.7992,1028.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.85,100,0.7992,1028.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.85,15000,0.7992,1034.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.87,10000,0.7992,1032.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.87,20000,0.7992,1036.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.88,25000,0.7992,1038,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,100,0.3958,1030,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,500,0.3958,1030,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,500,0.6002,1029.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,1000,0.3958,1030,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,1000,0.6002,1029.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,2500,0.3958,1030.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,2500,0.6002,1030.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,5000,0.3958,1030.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,10000,0.3958,1030.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,15000,0.3958,1030.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,15000,0.6002,1035.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,20000,0.3958,1031,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,20000,0.6002,1037.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,25000,0.3958,1031.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.96,25000,0.6002,1039.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.97,5000,0.6002,1031.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,352.98,10000,0.6002,1033.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353,20000,0,1031.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353,25000,0,1033.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.01,10000,0,1026.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.01,15000,0,1028.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.03,5000,0,1024.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.06,100,0,1021.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.06,100,0.6002,1029.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.06,500,0,1021.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.06,1000,0,1021.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.06,2500,0,1022.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.16,500,0.1966,1023.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.16,2500,0.1966,1024.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.17,100,0.1966,1023.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.18,1000,0.1966,1024.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.18,5000,0.1966,1026,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.18,20000,0.1966,1032.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.18,25000,0.1966,1035,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.19,10000,0.1966,1028.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
sDEqS,353.21,15000,0.1966,1030.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,
