setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GqHPf,338.15,0.8433,101.3,1370.47,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.8805,101.3,1373.46,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,1,101.3,1382.07,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0,101.3,1151.03,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.0501,101.3,1186.24,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.1002,101.3,1214.39,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.15,101.3,1237.31,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.2001,101.3,1256.34,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.3002,101.3,1286.47,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.3985,101.3,1308.78,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.5002,101.3,1326.83,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.5984,101.3,1340.73,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.7018,101.3,1352.71,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.7915,101.3,1361.39,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.8433,101.3,1365.87,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,0.8805,101.3,1368.87,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,343.15,1,101.3,1377.51,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0,101.3,1145.73,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.0501,101.3,1181.05,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.1002,101.3,1209.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.15,101.3,1232.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.2001,101.3,1251.38,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.3002,101.3,1281.61,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.3985,101.3,1303.99,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.5002,101.3,1322.11,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.5984,101.3,1336.06,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.7018,101.3,1348.08,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.7915,101.3,1356.79,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.8433,101.3,1361.28,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,0.8805,101.3,1364.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,348.15,1,101.3,1372.96,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
