setid,"Temperature, K","Pressure, kPa","Mole fraction of 1,3-dimethylimidazolium methylsulfate","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
scsUl,328.15,20000,0.678,1270.3,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,20000,0.7985,1290.3,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,20000,0.8788,1303.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.0595,904.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.1256,1000.12,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.2255,1104.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.3487,1178.7,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.4358,1215.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.5999,1259.4,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.678,1272.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.7985,1292.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,328.15,25000,0.8788,1305.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.0595,879.42,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.1256,978.71,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.2255,1087.29,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.3487,1163.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.4358,1200.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.5999,1244.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.678,1259,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.7985,1279,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,100,0.8788,1292,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.0595,881.45,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.1256,980.35,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.2255,1087.93,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.3487,1163.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.4358,1201.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.5999,1245.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.678,1259.3,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.7985,1279.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,2500,0.8788,1292,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.0595,883.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.1256,982.47,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.2255,1089.62,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.3487,1165.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.4358,1202.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.5999,1246.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.678,1260.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.7985,1280.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,5000,0.8788,1293.6,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.0595,888.26,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.1256,986.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.2255,1092.34,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.3487,1168.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.4358,1204.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.5999,1248.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.678,1262.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.7985,1282.6,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,10000,0.8788,1295.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.0595,892.46,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.1256,989.32,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.2255,1095.34,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.3487,1170.5,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.4358,1207.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.5999,1250.7,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.678,1264.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.7985,1284.6,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,15000,0.8788,1297.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.0595,896.41,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.1256,992.83,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.2255,1098.1,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.3487,1173,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.4358,1209.4,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.5999,1252.9,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.678,1267,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.7985,1286.7,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,20000,0.8788,1300.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.0595,900.2,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.1256,996.24,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.2255,1100.6,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.3487,1175.3,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.4358,1211.7,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.5999,1255,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.678,1269,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.7985,1288.8,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
scsUl,333.15,25000,0.8788,1302.7,Goldon et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
