setid,Mole fraction of acetophenone,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YtpCf,0.6001,318.15,100,1253.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,10000,1259.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,15000,1263.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,20000,1266.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,25000,1269,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,30000,1271.9,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,35000,1274.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,40000,1277.4,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,45000,1280.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,318.15,50000,1282.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,100,1226.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,10000,1234.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,15000,1237.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,20000,1241.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,25000,1244.4,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,30000,1247.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,35000,1250.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,40000,1253.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,45000,1256.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.6001,348.15,50000,1259.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,100,1229.4,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,10000,1235.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,15000,1238.3,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,20000,1241.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,25000,1243.9,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,30000,1246.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,35000,1249.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,40000,1251.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,45000,1254.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,298.15,50000,1256.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,100,1212,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,10000,1218.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,15000,1221.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,20000,1224.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,25000,1227.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,30000,1230.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,35000,1233.4,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,40000,1236,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,45000,1238.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,318.15,50000,1241.3,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,100,1185.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,10000,1193,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,15000,1196.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,20000,1199.9,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,25000,1203.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,30000,1206.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,35000,1209.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,40000,1212.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,45000,1215.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7003,348.15,50000,1218.4,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,100,1178,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,10000,1184,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,15000,1186.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,20000,1189.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,25000,1192.3,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,30000,1194.9,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,35000,1197.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,40000,1200.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,45000,1202.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,298.15,50000,1205,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,100,1160.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,10000,1167.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,15000,1170.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,20000,1173.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,25000,1176,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,30000,1178.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,35000,1181.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,40000,1184.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,45000,1186.9,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,318.15,50000,1189.5,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,100,1134.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,10000,1141.7,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,15000,1145.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,20000,1148.6,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,25000,1151.8,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,30000,1155.1,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,35000,1158.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,40000,1161.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,45000,1164.2,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
YtpCf,0.7999,348.15,50000,1167,Widowati and Lee (2012),Density,Liquid,AAXFxu,CC(=O)c1ccccc1,acetophenone,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
