setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KoeLr,20000,328.15,0.4,1217.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,328.15,0.6001,1266.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,328.15,0.8,1300.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,328.15,1,1325.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,0,998.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,0.2,1133.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,0.4,1209.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,0.6001,1258.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,0.8,1292.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,338.15,1,1317.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,0,991.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,0.2,1125.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,0.4,1201.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,0.6001,1250.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,0.8,1284.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,20000,348.15,1,1309.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,0,1029.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,0.2,1166.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,0.4,1243.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,0.6001,1293.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,0.8,1327.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,298.15,1,1352.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,0,1022.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,0.2,1158.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,0.4,1236.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,0.6001,1285.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,0.8,1319.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,308.15,1,1344.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,0,1015.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,0.2,1151.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,0.4,1228.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,0.6001,1277.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,0.8,1311.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,318.15,1,1336.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,0,1008.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,0.2,1144,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,0.4,1220.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,0.6001,1269.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,0.8,1303.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,328.15,1,1328.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,0,1001.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,0.2,1136.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,0.4,1213,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,0.6001,1261.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,0.8,1295.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,338.15,1,1320.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,0,994,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,0.2,1128.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,0.4,1205.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,0.6001,1253.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,0.8,1287.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,25000,348.15,1,1313.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,0,1032.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,0.2,1168.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,0.4,1246.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,0.6001,1296.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,0.8,1330.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,298.15,1,1355.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,0,1025.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,0.2,1161.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,0.4,1238.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,0.6001,1288.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,0.8,1322.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,308.15,1,1347.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,0,1018.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,0.2,1154.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,0.4,1231.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,0.6001,1280.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,0.8,1314.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,318.15,1,1339.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,0,1011.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,0.2,1147,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,0.4,1223.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,0.6001,1272.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,0.8,1306.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,328.15,1,1332.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,338.15,0,1004,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,338.15,0.2,1139.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,338.15,0.4,1216.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
