setid,"Mole fraction of N,N-diethyl-2-ethanolammonium pentanoate","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FdpRk,0.7978,293.15,101,1001.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,298.15,101,997.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,303.15,101,993.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,308.15,101,989.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,313.15,101,985.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,318.15,101,981.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,323.15,101,977.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,328.15,101,973.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,333.15,101,969.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,338.15,101,965.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,343.15,101,961.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,348.15,101,957.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,353.15,101,953,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,358.15,101,948.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,363.15,101,944.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,368.15,101,940.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,373.15,101,936.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,278.15,101,999.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,283.15,101,995.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,288.15,101,991.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,293.15,101,987.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,298.15,101,983.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,303.15,101,979.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,308.15,101,975,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,313.15,101,970.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,318.15,101,966.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,323.15,101,962.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,328.15,101,958.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,333.15,101,954.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,338.15,101,950.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,343.15,101,946.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,348.15,101,942.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,353.15,101,938,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,358.15,101,933.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,363.15,101,929.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,368.15,101,925.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.8868,373.15,101,921.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,278.15,101,981.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,283.15,101,977.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,288.15,101,973,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,293.15,101,968.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,298.15,101,964.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,303.15,101,960.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,308.15,101,956.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,313.15,101,952.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,318.15,101,948.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,323.15,101,944.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,328.15,101,939.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,333.15,101,935.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,338.15,101,931.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,343.15,101,927.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,348.15,101,923.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,353.15,101,918.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,358.15,101,914.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,363.15,101,910.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,368.15,101,905.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,1,373.15,101,901.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
