setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZKYwA,30000,298.15,0.052,853.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.1024,877.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.2001,920.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.3005,957.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.4008,991.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.4975,1020.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.6004,1047,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.6996,1069.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.7999,1090.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.8981,1108.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0.947,1116.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,1,1124.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0,822.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.052,850.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.1024,874.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.2001,917,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.3005,955.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.4008,988.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.4975,1017.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.6004,1043.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.6996,1066.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.7999,1087.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.8981,1105.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,0.947,1113.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,303.15,1,1121,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0,819.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.052,847,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.1024,871.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.2001,913.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.3005,952,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.4008,985.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.4975,1014.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.6004,1040.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.6996,1063.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.7999,1084.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.8981,1102.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,0.947,1110.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,308.15,1,1118.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0,828.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.052,856.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.1024,880.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.2001,922.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.3005,960,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.4008,993.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.4975,1022.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.6004,1048.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.6996,1071.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.7999,1091.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.8981,1109.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,0.947,1118.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,298.15,1,1125.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0,825.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.052,853.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.1024,877.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.2001,919.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.3005,957.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.4008,990.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.4975,1019.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.6004,1045.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.6996,1068.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.7999,1088.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.8981,1106.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,0.947,1114.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,303.15,1,1122.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0,821.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.052,849.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.1024,874.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.2001,916.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.3005,954.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.4008,987.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.4975,1016.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.6004,1042.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.6996,1065.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.7999,1085.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.8981,1103.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,0.947,1111.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,35000,308.15,1,1119.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0,830.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.052,858.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.1024,882.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.2001,924.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.3005,961.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.4008,995.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.4975,1023.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.6004,1050.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.6996,1072.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.7999,1093.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.8981,1111,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,0.947,1119.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,298.15,1,1127.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0,827.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.052,855.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.1024,879.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.2001,921.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.3005,959.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.4008,992.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.4975,1021,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.6004,1047.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.6996,1070.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.7999,1090.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.8981,1108.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,0.947,1116.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,303.15,1,1124,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0,824.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.052,852.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.1024,876.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.2001,918.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.3005,956.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.4008,989.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.4975,1017.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.6004,1044.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.6996,1066.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.7999,1087.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.8981,1105,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,0.947,1113.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,40000,308.15,1,1120.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
