setid,Mole fraction of anisole,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yHoef,0.9,318.15,20000,1088.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,25000,1091.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,30000,1094.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,35000,1098,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,40000,1100.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,45000,1103.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,318.15,50000,1106.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,100,1046,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,10000,1054.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,15000,1058.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,20000,1062.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,25000,1066,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,30000,1069.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,35000,1073,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,40000,1076.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,45000,1079.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.9,348.15,50000,1083,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
