setid,"Temperature, K","MolaLity of 1-dodecyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Solvent: MolaLity of ammonium chloride (NH4Cl), mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aaiVh,308.15,0.00113,84.5,0.035,994.659,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.002,84.5,0.035,994.689,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.002,84.5,0.035,994.689,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00261,84.5,0.035,994.708,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00261,84.5,0.035,994.708,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00286,84.5,0.035,994.716,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00286,84.5,0.035,994.716,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00372,84.5,0.035,994.746,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00372,84.5,0.035,994.746,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.0044,84.5,0.035,994.767,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.0044,84.5,0.035,994.767,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00496,84.5,0.035,994.786,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00496,84.5,0.035,994.786,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00545,84.5,0.035,994.801,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00545,84.5,0.035,994.801,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00606,84.5,0.035,994.815,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00606,84.5,0.035,994.815,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00901,84.5,0.035,994.898,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00901,84.5,0.035,994.898,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01212,84.5,0.035,994.984,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01212,84.5,0.035,994.984,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01521,84.5,0.035,995.061,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01521,84.5,0.035,995.061,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01785,84.5,0.035,995.126,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.01785,84.5,0.035,995.126,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.02151,84.5,0.035,995.224,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.02151,84.5,0.035,995.224,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.02633,84.5,0.035,995.35,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.02633,84.5,0.035,995.35,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.03028,84.5,0.035,995.451,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.03028,84.5,0.035,995.451,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.04741,84.5,0.035,995.892,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.04741,84.5,0.035,995.892,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.05833,84.5,0.035,996.152,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.05833,84.5,0.035,996.152,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.06098,84.5,0.035,996.22,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.06098,84.5,0.035,996.22,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.07719,84.5,0.035,996.607,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.07719,84.5,0.035,996.607,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.09686,84.5,0.035,997.066,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.09686,84.5,0.035,997.066,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0,84.5,0.035,992.807,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00113,84.5,0.035,992.841,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00113,84.5,0.035,992.841,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.002,84.5,0.035,992.868,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.002,84.5,0.035,992.868,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00261,84.5,0.035,992.887,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00261,84.5,0.035,992.887,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00286,84.5,0.035,992.895,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00286,84.5,0.035,992.895,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00372,84.5,0.035,992.922,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00372,84.5,0.035,992.922,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.0044,84.5,0.035,992.944,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.0044,84.5,0.035,992.944,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00496,84.5,0.035,992.96,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00496,84.5,0.035,992.96,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00545,84.5,0.035,992.974,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00545,84.5,0.035,992.974,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00606,84.5,0.035,992.989,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00606,84.5,0.035,992.989,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00901,84.5,0.035,993.07,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.00901,84.5,0.035,993.07,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01212,84.5,0.035,993.152,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01212,84.5,0.035,993.152,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01521,84.5,0.035,993.227,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01521,84.5,0.035,993.227,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01785,84.5,0.035,993.293,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.01785,84.5,0.035,993.293,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.02151,84.5,0.035,993.385,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.02151,84.5,0.035,993.385,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.02633,84.5,0.035,993.508,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.02633,84.5,0.035,993.508,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.03028,84.5,0.035,993.606,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.03028,84.5,0.035,993.606,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.04741,84.5,0.035,994.035,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.04741,84.5,0.035,994.035,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.05833,84.5,0.035,994.284,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.05833,84.5,0.035,994.284,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.06098,84.5,0.035,994.35,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.06098,84.5,0.035,994.35,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.07719,84.5,0.035,994.725,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.07719,84.5,0.035,994.725,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.09686,84.5,0.035,995.17,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,313.15,0.09686,84.5,0.035,995.17,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
