setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium tetrafluoroborate, mol/kg","Temperature, K","MolaLity of ammonium 2-hydroxypropane-1,2,3-tricarboxylate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ngUTL,0.01,303.15,0.3937,100,1039.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.502,100,1051.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.599,100,1062.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.702,100,1073.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.802,100,1084.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.9,100,1095.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,303.15,0.99,100,1105.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.1018,100,1005.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.2018,100,1016.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.2966,100,1027.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.3937,100,1038.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.502,100,1050,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.599,100,1060.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.702,100,1072.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.802,100,1083,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.9,100,1093.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.01,308.15,0.99,100,1103.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.1003,100,1012,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.1999,100,1023.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.3053,100,1034.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.4083,100,1046.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.5032,100,1056.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.6,100,1067.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.698,100,1078.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.804,100,1090.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.903,100,1101.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,288.15,0.99,100,1111.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.1003,100,1011.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.1999,100,1022.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.3053,100,1033.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.4083,100,1045.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.5032,100,1055.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.6,100,1066.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.698,100,1077.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.804,100,1089.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.903,100,1100.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,293.15,0.99,100,1110.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.1003,100,1009.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.1999,100,1021,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.3053,100,1032.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.4083,100,1044.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.5032,100,1054.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.6,100,1065.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.698,100,1076.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.804,100,1088,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.903,100,1099,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,298.15,0.99,100,1108.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.1003,100,1008.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.1999,100,1019.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.3053,100,1031.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.4083,100,1042.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.5032,100,1053.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.6,100,1064,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.698,100,1074.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.804,100,1086.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.903,100,1097.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,303.15,0.99,100,1107.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.1003,100,1007,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.1999,100,1018,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.3053,100,1029.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.4083,100,1041.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.5032,100,1051.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.6,100,1062.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.698,100,1073.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.804,100,1084.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.903,100,1095.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.03,308.15,0.99,100,1105.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
